agency,station_id,datetime,timezone,Pres_Air_Inst_1Hour_USGS_mm_hg,
USGS,14105700,3/25/23 4:00,PDT,765,A
USGS,14105700,3/25/23 5:00,PDT,765,A
USGS,14105700,3/25/23 6:00,PDT,766,A
USGS,14105700,3/25/23 7:00,PDT,766,A
USGS,14105700,3/25/23 8:00,PDT,766,A
USGS,14105700,3/25/23 9:00,PDT,765,A
USGS,14105700,3/25/23 10:00,PDT,765,A
USGS,14105700,3/25/23 11:00,PDT,765,A
USGS,14105700,3/25/23 12:00,PDT,765,A
USGS,14105700,3/25/23 13:00,PDT,765,A
USGS,14105700,3/25/23 14:00,PDT,765,A
USGS,14105700,3/25/23 15:00,PDT,764,A
USGS,14105700,3/25/23 16:00,PDT,764,A
USGS,14105700,3/25/23 17:00,PDT,764,A
USGS,14105700,3/25/23 18:00,PDT,764,A
USGS,14105700,3/25/23 19:00,PDT,764,A
USGS,14105700,3/25/23 20:00,PDT,764,A
USGS,14105700,3/25/23 21:00,PDT,765,A
USGS,14105700,3/25/23 22:00,PDT,765,A
USGS,14105700,3/25/23 23:00,PDT,765,A
USGS,14105700,3/26/23 0:00,PDT,765,A
USGS,14105700,3/26/23 1:00,PDT,765,A
USGS,14105700,3/26/23 2:00,PDT,765,A
USGS,14105700,3/26/23 3:00,PDT,766,A
USGS,14105700,3/26/23 4:00,PDT,766,A
USGS,14105700,3/26/23 5:00,PDT,766,A
USGS,14105700,3/26/23 6:00,PDT,766,A
USGS,14105700,3/26/23 7:00,PDT,766,A
USGS,14105700,3/26/23 8:00,PDT,767,A
USGS,14105700,3/26/23 9:00,PDT,767,A
USGS,14105700,3/26/23 10:00,PDT,767,A
USGS,14105700,3/26/23 11:00,PDT,767,A
USGS,14105700,3/26/23 12:00,PDT,767,A
USGS,14105700,3/26/23 13:00,PDT,766,A
USGS,14105700,3/26/23 14:00,PDT,766,A
USGS,14105700,3/26/23 15:00,PDT,766,A
USGS,14105700,3/26/23 16:00,PDT,766,A
USGS,14105700,3/26/23 17:00,PDT,766,A
USGS,14105700,3/26/23 18:00,PDT,766,A
USGS,14105700,3/26/23 19:00,PDT,766,A
USGS,14105700,3/26/23 20:00,PDT,766,A
USGS,14105700,3/26/23 21:00,PDT,767,A
USGS,14105700,3/26/23 22:00,PDT,767,A
USGS,14105700,3/26/23 23:00,PDT,767,A
USGS,14105700,3/27/23 0:00,PDT,767,A
USGS,14105700,3/27/23 1:00,PDT,767,A
USGS,14105700,3/27/23 2:00,PDT,767,A
USGS,14105700,3/27/23 3:00,PDT,767,A
USGS,14105700,3/27/23 4:00,PDT,767,A
USGS,14105700,3/27/23 5:00,PDT,767,A
USGS,14105700,3/27/23 6:00,PDT,767,A
USGS,14105700,3/27/23 7:00,PDT,767,A
USGS,14105700,3/27/23 8:00,PDT,767,A
USGS,14105700,3/27/23 9:00,PDT,767,A
USGS,14105700,3/27/23 10:00,PDT,767,A
USGS,14105700,3/27/23 11:00,PDT,766,A
USGS,14105700,3/27/23 12:00,PDT,765,A
USGS,14105700,3/27/23 13:00,PDT,764,A
USGS,14105700,3/27/23 14:00,PDT,763,A
USGS,14105700,3/27/23 15:00,PDT,761,A
USGS,14105700,3/27/23 16:00,PDT,761,A
USGS,14105700,3/27/23 17:00,PDT,760,A
USGS,14105700,3/27/23 18:00,PDT,760,A
USGS,14105700,3/27/23 19:00,PDT,759,A
USGS,14105700,3/27/23 20:00,PDT,759,A
USGS,14105700,3/27/23 21:00,PDT,759,A
USGS,14105700,3/27/23 22:00,PDT,759,A
USGS,14105700,3/27/23 23:00,PDT,759,A
USGS,14105700,3/28/23 0:00,PDT,758,A
USGS,14105700,3/28/23 1:00,PDT,758,A
USGS,14105700,3/28/23 2:00,PDT,757,A
USGS,14105700,3/28/23 3:00,PDT,757,A
USGS,14105700,3/28/23 4:00,PDT,757,A
USGS,14105700,3/28/23 5:00,PDT,756,A
USGS,14105700,3/28/23 6:00,PDT,756,A
USGS,14105700,3/28/23 7:00,PDT,756,A
USGS,14105700,3/28/23 8:00,PDT,756,A
USGS,14105700,3/28/23 9:00,PDT,756,A
USGS,14105700,3/28/23 10:00,PDT,756,A
USGS,14105700,3/28/23 11:00,PDT,755,A
USGS,14105700,3/28/23 12:00,PDT,755,A
USGS,14105700,3/28/23 13:00,PDT,754,A
USGS,14105700,3/28/23 14:00,PDT,754,A
USGS,14105700,3/28/23 15:00,PDT,754,A
USGS,14105700,3/28/23 16:00,PDT,753,A
USGS,14105700,3/28/23 17:00,PDT,753,A
USGS,14105700,3/28/23 18:00,PDT,753,A
USGS,14105700,3/28/23 19:00,PDT,753,A
USGS,14105700,3/28/23 20:00,PDT,753,A
USGS,14105700,3/28/23 21:00,PDT,754,A
USGS,14105700,3/28/23 22:00,PDT,754,A
USGS,14105700,3/28/23 23:00,PDT,754,A
USGS,14105700,3/29/23 0:00,PDT,754,A
USGS,14105700,3/29/23 1:00,PDT,754,A
USGS,14105700,3/29/23 2:00,PDT,754,A
USGS,14105700,3/29/23 3:00,PDT,754,A
USGS,14105700,3/29/23 4:00,PDT,754,A
USGS,14105700,3/29/23 5:00,PDT,754,A
USGS,14105700,3/29/23 6:00,PDT,754,A
USGS,14105700,3/29/23 7:00,PDT,754,A
USGS,14105700,3/29/23 8:00,PDT,755,A
USGS,14105700,3/29/23 9:00,PDT,755,A
USGS,14105700,3/29/23 10:00,PDT,755,A
USGS,14105700,3/29/23 11:00,PDT,756,A
USGS,14105700,3/29/23 12:00,PDT,756,A
USGS,14105700,3/29/23 13:00,PDT,755,A
USGS,14105700,3/29/23 14:00,PDT,754,A
USGS,14105700,3/29/23 15:00,PDT,754,A
USGS,14105700,3/29/23 16:00,PDT,754,A
USGS,14105700,3/29/23 17:00,PDT,753,A
USGS,14105700,3/29/23 18:00,PDT,753,A
USGS,14105700,3/29/23 19:00,PDT,753,A
USGS,14105700,3/29/23 20:00,PDT,753,A
USGS,14105700,3/29/23 21:00,PDT,754,A
USGS,14105700,3/29/23 22:00,PDT,754,A
USGS,14105700,3/29/23 23:00,PDT,754,A
USGS,14105700,3/30/23 0:00,PDT,754,A
USGS,14105700,3/30/23 1:00,PDT,754,A
USGS,14105700,3/30/23 2:00,PDT,754,A
USGS,14105700,3/30/23 3:00,PDT,754,A
USGS,14105700,3/30/23 4:00,PDT,753,A
USGS,14105700,3/30/23 5:00,PDT,753,A
USGS,14105700,3/30/23 6:00,PDT,753,A
USGS,14105700,3/30/23 7:00,PDT,754,A
USGS,14105700,3/30/23 8:00,PDT,754,A
USGS,14105700,3/30/23 9:00,PDT,754,A
USGS,14105700,3/30/23 10:00,PDT,754,A
USGS,14105700,3/30/23 11:00,PDT,754,A
USGS,14105700,3/30/23 12:00,PDT,755,A
USGS,14105700,3/30/23 13:00,PDT,755,A
USGS,14105700,3/30/23 14:00,PDT,755,A
USGS,14105700,3/30/23 15:00,PDT,755,A
USGS,14105700,3/30/23 16:00,PDT,755,A
USGS,14105700,3/30/23 17:00,PDT,755,A
USGS,14105700,3/30/23 18:00,PDT,755,A
USGS,14105700,3/30/23 19:00,PDT,755,A
USGS,14105700,3/30/23 20:00,PDT,756,A
USGS,14105700,3/30/23 21:00,PDT,756,A
USGS,14105700,3/30/23 22:00,PDT,757,A
USGS,14105700,3/30/23 23:00,PDT,757,A
USGS,14105700,3/31/23 0:00,PDT,757,A
USGS,14105700,3/31/23 1:00,PDT,757,A
USGS,14105700,3/31/23 2:00,PDT,758,A
USGS,14105700,3/31/23 3:00,PDT,758,A
USGS,14105700,3/31/23 4:00,PDT,758,A
USGS,14105700,3/31/23 5:00,PDT,758,A
USGS,14105700,3/31/23 6:00,PDT,759,A
USGS,14105700,3/31/23 7:00,PDT,759,A
USGS,14105700,3/31/23 8:00,PDT,759,A
USGS,14105700,3/31/23 9:00,PDT,759,A
USGS,14105700,3/31/23 10:00,PDT,759,A
USGS,14105700,3/31/23 11:00,PDT,759,A
USGS,14105700,3/31/23 12:00,PDT,759,A
USGS,14105700,3/31/23 13:00,PDT,759,A
USGS,14105700,3/31/23 14:00,PDT,759,A
USGS,14105700,3/31/23 15:00,PDT,759,A
USGS,14105700,3/31/23 16:00,PDT,759,A
USGS,14105700,3/31/23 17:00,PDT,758,A
USGS,14105700,3/31/23 18:00,PDT,758,A
USGS,14105700,3/31/23 19:00,PDT,757,A
USGS,14105700,3/31/23 20:00,PDT,757,A
USGS,14105700,3/31/23 21:00,PDT,757,A
USGS,14105700,3/31/23 22:00,PDT,757,A
USGS,14105700,3/31/23 23:00,PDT,756,A
USGS,14105700,4/1/23 0:00,PDT,756,A
USGS,14105700,4/1/23 1:00,PDT,756,A
USGS,14105700,4/1/23 2:00,PDT,756,A
USGS,14105700,4/1/23 3:00,PDT,757,A
USGS,14105700,4/1/23 4:00,PDT,756,A
USGS,14105700,4/1/23 5:00,PDT,756,A
USGS,14105700,4/1/23 6:00,PDT,756,A
USGS,14105700,4/1/23 7:00,PDT,757,A
USGS,14105700,4/1/23 8:00,PDT,758,A
USGS,14105700,4/1/23 9:00,PDT,758,A
USGS,14105700,4/1/23 10:00,PDT,758,A
USGS,14105700,4/1/23 11:00,PDT,758,A
USGS,14105700,4/1/23 12:00,PDT,758,A
USGS,14105700,4/1/23 13:00,PDT,758,A
USGS,14105700,4/1/23 14:00,PDT,758,A
USGS,14105700,4/1/23 15:00,PDT,759,A
USGS,14105700,4/1/23 16:00,PDT,759,A
USGS,14105700,4/1/23 17:00,PDT,758,A
USGS,14105700,4/1/23 18:00,PDT,759,A
USGS,14105700,4/1/23 19:00,PDT,759,A
USGS,14105700,4/1/23 20:00,PDT,759,A
USGS,14105700,4/1/23 21:00,PDT,760,A
USGS,14105700,4/1/23 22:00,PDT,760,A
USGS,14105700,4/1/23 23:00,PDT,760,A
USGS,14105700,4/2/23 0:00,PDT,760,A
USGS,14105700,4/2/23 1:00,PDT,760,A
USGS,14105700,4/2/23 2:00,PDT,759,A
USGS,14105700,4/2/23 3:00,PDT,759,A
USGS,14105700,4/2/23 4:00,PDT,759,A
USGS,14105700,4/2/23 5:00,PDT,758,A
USGS,14105700,4/2/23 6:00,PDT,758,A
USGS,14105700,4/2/23 7:00,PDT,758,A
USGS,14105700,4/2/23 8:00,PDT,758,A
USGS,14105700,4/2/23 9:00,PDT,758,A
USGS,14105700,4/2/23 10:00,PDT,758,A
USGS,14105700,4/2/23 11:00,PDT,758,A
USGS,14105700,4/2/23 12:00,PDT,757,A
USGS,14105700,4/2/23 13:00,PDT,756,A
USGS,14105700,4/2/23 14:00,PDT,756,A
USGS,14105700,4/2/23 15:00,PDT,756,A
USGS,14105700,4/2/23 16:00,PDT,756,A
USGS,14105700,4/2/23 17:00,PDT,756,A
USGS,14105700,4/2/23 18:00,PDT,756,A
USGS,14105700,4/2/23 19:00,PDT,756,A
USGS,14105700,4/2/23 20:00,PDT,757,A
USGS,14105700,4/2/23 21:00,PDT,757,A
USGS,14105700,4/2/23 22:00,PDT,757,A
USGS,14105700,4/2/23 23:00,PDT,758,A
USGS,14105700,4/3/23 0:00,PDT,758,A
USGS,14105700,4/3/23 1:00,PDT,758,A
USGS,14105700,4/3/23 2:00,PDT,758,A
USGS,14105700,4/3/23 3:00,PDT,758,A
USGS,14105700,4/3/23 4:00,PDT,758,A
USGS,14105700,4/3/23 5:00,PDT,759,A
USGS,14105700,4/3/23 6:00,PDT,759,A
USGS,14105700,4/3/23 7:00,PDT,759,A
USGS,14105700,4/3/23 8:00,PDT,759,A
USGS,14105700,4/3/23 9:00,PDT,759,A
USGS,14105700,4/3/23 10:00,PDT,759,A
USGS,14105700,4/3/23 11:00,PDT,760,A
USGS,14105700,4/3/23 12:00,PDT,760,A
USGS,14105700,4/3/23 13:00,PDT,760,A
USGS,14105700,4/3/23 14:00,PDT,760,A
USGS,14105700,4/3/23 15:00,PDT,759,A
USGS,14105700,4/3/23 16:00,PDT,759,A
USGS,14105700,4/3/23 17:00,PDT,759,A
USGS,14105700,4/3/23 18:00,PDT,759,A
USGS,14105700,4/3/23 19:00,PDT,759,A
USGS,14105700,4/3/23 20:00,PDT,760,A
USGS,14105700,4/3/23 21:00,PDT,760,A
USGS,14105700,4/3/23 22:00,PDT,761,A
USGS,14105700,4/3/23 23:00,PDT,761,A
USGS,14105700,4/4/23 0:00,PDT,761,A
USGS,14105700,4/4/23 1:00,PDT,761,A
USGS,14105700,4/4/23 2:00,PDT,761,A
USGS,14105700,4/4/23 3:00,PDT,761,A
USGS,14105700,4/4/23 4:00,PDT,761,A
USGS,14105700,4/4/23 5:00,PDT,761,A
USGS,14105700,4/4/23 6:00,PDT,762,A
USGS,14105700,4/4/23 7:00,PDT,762,A
USGS,14105700,4/4/23 8:00,PDT,762,A
USGS,14105700,4/4/23 9:00,PDT,762,A
USGS,14105700,4/4/23 10:00,PDT,762,A
USGS,14105700,4/4/23 11:00,PDT,763,A
USGS,14105700,4/4/23 12:00,PDT,762,A
USGS,14105700,4/4/23 13:00,PDT,762,A
USGS,14105700,4/4/23 14:00,PDT,762,A
USGS,14105700,4/4/23 15:00,PDT,762,A
USGS,14105700,4/4/23 16:00,PDT,762,A
USGS,14105700,4/4/23 17:00,PDT,762,A
USGS,14105700,4/4/23 18:00,PDT,762,A
USGS,14105700,4/4/23 19:00,PDT,762,A
USGS,14105700,4/4/23 20:00,PDT,763,A
USGS,14105700,4/4/23 21:00,PDT,763,A
USGS,14105700,4/4/23 22:00,PDT,764,A
USGS,14105700,4/4/23 23:00,PDT,764,A
USGS,14105700,4/5/23 0:00,PDT,764,A
USGS,14105700,4/5/23 1:00,PDT,764,A
USGS,14105700,4/5/23 2:00,PDT,765,A
USGS,14105700,4/5/23 3:00,PDT,765,A
USGS,14105700,4/5/23 4:00,PDT,765,A
USGS,14105700,4/5/23 5:00,PDT,765,A
USGS,14105700,4/5/23 6:00,PDT,765,A
USGS,14105700,4/5/23 7:00,PDT,765,A
USGS,14105700,4/5/23 8:00,PDT,766,A
USGS,14105700,4/5/23 9:00,PDT,765,A
USGS,14105700,4/5/23 10:00,PDT,765,A
USGS,14105700,4/5/23 11:00,PDT,765,A
USGS,14105700,4/5/23 12:00,PDT,764,A
USGS,14105700,4/5/23 13:00,PDT,764,A
USGS,14105700,4/5/23 14:00,PDT,763,A
USGS,14105700,4/5/23 15:00,PDT,763,A
USGS,14105700,4/5/23 16:00,PDT,762,A
USGS,14105700,4/5/23 17:00,PDT,761,A
USGS,14105700,4/5/23 18:00,PDT,761,A
USGS,14105700,4/5/23 19:00,PDT,761,A
USGS,14105700,4/5/23 20:00,PDT,760,A
USGS,14105700,4/5/23 21:00,PDT,761,A
USGS,14105700,4/5/23 22:00,PDT,761,A
USGS,14105700,4/5/23 23:00,PDT,761,A
USGS,14105700,4/6/23 0:00,PDT,761,A
USGS,14105700,4/6/23 1:00,PDT,761,A
USGS,14105700,4/6/23 2:00,PDT,760,A
USGS,14105700,4/6/23 3:00,PDT,760,A
USGS,14105700,4/6/23 4:00,PDT,760,A
USGS,14105700,4/6/23 5:00,PDT,760,A
USGS,14105700,4/6/23 6:00,PDT,760,A
USGS,14105700,4/6/23 7:00,PDT,760,A
USGS,14105700,4/6/23 8:00,PDT,760,A
USGS,14105700,4/6/23 9:00,PDT,760,A
USGS,14105700,4/6/23 10:00,PDT,760,A
USGS,14105700,4/6/23 11:00,PDT,759,A
USGS,14105700,4/6/23 12:00,PDT,759,A
USGS,14105700,4/6/23 13:00,PDT,758,A
USGS,14105700,4/6/23 14:00,PDT,758,A
USGS,14105700,4/6/23 15:00,PDT,757,A
USGS,14105700,4/6/23 16:00,PDT,756,A
USGS,14105700,4/6/23 17:00,PDT,756,A
USGS,14105700,4/6/23 18:00,PDT,755,A
USGS,14105700,4/6/23 19:00,PDT,755,A
USGS,14105700,4/6/23 20:00,PDT,755,A
USGS,14105700,4/6/23 21:00,PDT,755,A
USGS,14105700,4/6/23 22:00,PDT,755,A
USGS,14105700,4/6/23 23:00,PDT,755,A
USGS,14105700,4/7/23 0:00,PDT,755,A
USGS,14105700,4/7/23 1:00,PDT,755,A
USGS,14105700,4/7/23 2:00,PDT,755,A
USGS,14105700,4/7/23 3:00,PDT,755,A
USGS,14105700,4/7/23 4:00,PDT,755,A
USGS,14105700,4/7/23 5:00,PDT,755,A
USGS,14105700,4/7/23 6:00,PDT,755,A
USGS,14105700,4/7/23 7:00,PDT,755,A
USGS,14105700,4/7/23 8:00,PDT,755,A
USGS,14105700,4/7/23 9:00,PDT,755,A
USGS,14105700,4/7/23 10:00,PDT,755,A
USGS,14105700,4/7/23 11:00,PDT,755,A
USGS,14105700,4/7/23 12:00,PDT,755,A
USGS,14105700,4/7/23 13:00,PDT,755,A
USGS,14105700,4/7/23 14:00,PDT,754,A
USGS,14105700,4/7/23 15:00,PDT,754,A
USGS,14105700,4/7/23 16:00,PDT,754,A
USGS,14105700,4/7/23 17:00,PDT,754,A
USGS,14105700,4/7/23 18:00,PDT,755,A
USGS,14105700,4/7/23 19:00,PDT,756,A
USGS,14105700,4/7/23 20:00,PDT,756,A
USGS,14105700,4/7/23 21:00,PDT,757,A
USGS,14105700,4/7/23 22:00,PDT,758,A
USGS,14105700,4/7/23 23:00,PDT,758,A
USGS,14105700,4/8/23 0:00,PDT,758,A
USGS,14105700,4/8/23 1:00,PDT,759,A
USGS,14105700,4/8/23 2:00,PDT,759,A
USGS,14105700,4/8/23 3:00,PDT,759,A
USGS,14105700,4/8/23 4:00,PDT,759,A
USGS,14105700,4/8/23 5:00,PDT,759,A
USGS,14105700,4/8/23 6:00,PDT,760,A
USGS,14105700,4/8/23 7:00,PDT,760,A
USGS,14105700,4/8/23 8:00,PDT,760,A
USGS,14105700,4/8/23 9:00,PDT,761,A
USGS,14105700,4/8/23 10:00,PDT,761,A
USGS,14105700,4/8/23 11:00,PDT,761,A
USGS,14105700,4/8/23 12:00,PDT,761,A
USGS,14105700,4/8/23 13:00,PDT,761,A
USGS,14105700,4/8/23 14:00,PDT,760,A
USGS,14105700,4/8/23 15:00,PDT,760,A
USGS,14105700,4/8/23 16:00,PDT,760,A
USGS,14105700,4/8/23 17:00,PDT,760,A
USGS,14105700,4/8/23 18:00,PDT,760,A
USGS,14105700,4/8/23 19:00,PDT,760,A
USGS,14105700,4/8/23 20:00,PDT,760,A
USGS,14105700,4/8/23 21:00,PDT,761,A
USGS,14105700,4/8/23 22:00,PDT,761,A
USGS,14105700,4/8/23 23:00,PDT,761,A
USGS,14105700,4/9/23 0:00,PDT,761,A
USGS,14105700,4/9/23 1:00,PDT,761,A
USGS,14105700,4/9/23 2:00,PDT,761,A
USGS,14105700,4/9/23 3:00,PDT,761,A
USGS,14105700,4/9/23 4:00,PDT,761,A
USGS,14105700,4/9/23 5:00,PDT,761,A
USGS,14105700,4/9/23 6:00,PDT,761,A
USGS,14105700,4/9/23 7:00,PDT,762,A
USGS,14105700,4/9/23 8:00,PDT,762,A
USGS,14105700,4/9/23 9:00,PDT,762,A
USGS,14105700,4/9/23 10:00,PDT,762,A
USGS,14105700,4/9/23 11:00,PDT,762,A
USGS,14105700,4/9/23 12:00,PDT,762,A
USGS,14105700,4/9/23 13:00,PDT,762,A
USGS,14105700,4/9/23 14:00,PDT,762,A
USGS,14105700,4/9/23 15:00,PDT,762,A
USGS,14105700,4/9/23 16:00,PDT,762,A
USGS,14105700,4/9/23 17:00,PDT,762,A
USGS,14105700,4/9/23 18:00,PDT,762,A
USGS,14105700,4/9/23 19:00,PDT,762,A
USGS,14105700,4/9/23 20:00,PDT,762,A
USGS,14105700,4/9/23 21:00,PDT,762,A
USGS,14105700,4/9/23 22:00,PDT,762,A
USGS,14105700,4/9/23 23:00,PDT,762,A
USGS,14105700,4/10/23 0:00,PDT,762,A
USGS,14105700,4/10/23 1:00,PDT,762,A
USGS,14105700,4/10/23 2:00,PDT,762,A
USGS,14105700,4/10/23 3:00,PDT,761,A
USGS,14105700,4/10/23 4:00,PDT,760,A
USGS,14105700,4/10/23 5:00,PDT,760,A
USGS,14105700,4/10/23 6:00,PDT,760,A
USGS,14105700,4/10/23 7:00,PDT,759,A
USGS,14105700,4/10/23 8:00,PDT,759,A
USGS,14105700,4/10/23 9:00,PDT,758,A
USGS,14105700,4/10/23 10:00,PDT,758,A
USGS,14105700,4/10/23 11:00,PDT,759,A
USGS,14105700,4/10/23 12:00,PDT,758,A
USGS,14105700,4/10/23 13:00,PDT,758,A
USGS,14105700,4/10/23 14:00,PDT,757,A
USGS,14105700,4/10/23 15:00,PDT,757,A
USGS,14105700,4/10/23 16:00,PDT,756,A
USGS,14105700,4/10/23 17:00,PDT,756,A
USGS,14105700,4/10/23 18:00,PDT,756,A
USGS,14105700,4/10/23 19:00,PDT,756,A
USGS,14105700,4/10/23 20:00,PDT,756,A
USGS,14105700,4/10/23 21:00,PDT,756,A
USGS,14105700,4/10/23 22:00,PDT,757,A
USGS,14105700,4/10/23 23:00,PDT,757,A
USGS,14105700,4/11/23 0:00,PDT,757,A
USGS,14105700,4/11/23 1:00,PDT,758,A
USGS,14105700,4/11/23 2:00,PDT,758,A
USGS,14105700,4/11/23 3:00,PDT,758,A
USGS,14105700,4/11/23 4:00,PDT,758,A
USGS,14105700,4/11/23 5:00,PDT,759,A
USGS,14105700,4/11/23 6:00,PDT,759,A
USGS,14105700,4/11/23 7:00,PDT,760,A
USGS,14105700,4/11/23 8:00,PDT,760,A
USGS,14105700,4/11/23 9:00,PDT,760,A
USGS,14105700,4/11/23 10:00,PDT,760,A
USGS,14105700,4/11/23 11:00,PDT,761,A
USGS,14105700,4/11/23 12:00,PDT,762,A
USGS,14105700,4/11/23 13:00,PDT,762,A
USGS,14105700,4/11/23 14:00,PDT,762,A
USGS,14105700,4/11/23 15:00,PDT,761,A
USGS,14105700,4/11/23 16:00,PDT,761,A
USGS,14105700,4/11/23 17:00,PDT,761,A
USGS,14105700,4/11/23 18:00,PDT,761,A
USGS,14105700,4/11/23 19:00,PDT,761,A
USGS,14105700,4/11/23 20:00,PDT,760,A
USGS,14105700,4/11/23 21:00,PDT,760,A
USGS,14105700,4/11/23 22:00,PDT,760,A
USGS,14105700,4/11/23 23:00,PDT,760,A
USGS,14105700,4/12/23 0:00,PDT,760,A
USGS,14105700,4/12/23 1:00,PDT,760,A
USGS,14105700,4/12/23 2:00,PDT,759,A
USGS,14105700,4/12/23 3:00,PDT,759,A
USGS,14105700,4/12/23 4:00,PDT,759,A
USGS,14105700,4/12/23 5:00,PDT,759,A
USGS,14105700,4/12/23 6:00,PDT,759,A
USGS,14105700,4/12/23 7:00,PDT,759,A
USGS,14105700,4/12/23 8:00,PDT,760,A
USGS,14105700,4/12/23 9:00,PDT,760,A
USGS,14105700,4/12/23 10:00,PDT,760,A
USGS,14105700,4/12/23 11:00,PDT,760,A
USGS,14105700,4/12/23 12:00,PDT,760,A
USGS,14105700,4/12/23 13:00,PDT,760,A
USGS,14105700,4/12/23 14:00,PDT,760,A
USGS,14105700,4/12/23 15:00,PDT,760,A
USGS,14105700,4/12/23 16:00,PDT,760,A
USGS,14105700,4/12/23 17:00,PDT,760,A
USGS,14105700,4/12/23 18:00,PDT,759,A
USGS,14105700,4/12/23 19:00,PDT,760,A
USGS,14105700,4/12/23 20:00,PDT,759,A
USGS,14105700,4/12/23 21:00,PDT,760,A
USGS,14105700,4/12/23 22:00,PDT,761,A
USGS,14105700,4/12/23 23:00,PDT,760,A
USGS,14105700,4/13/23 0:00,PDT,760,A
USGS,14105700,4/13/23 1:00,PDT,761,A
USGS,14105700,4/13/23 2:00,PDT,761,A
USGS,14105700,4/13/23 3:00,PDT,760,A
USGS,14105700,4/13/23 4:00,PDT,760,A
USGS,14105700,4/13/23 5:00,PDT,760,A
USGS,14105700,4/13/23 6:00,PDT,760,A
USGS,14105700,4/13/23 7:00,PDT,761,A
USGS,14105700,4/13/23 8:00,PDT,761,A
USGS,14105700,4/13/23 9:00,PDT,761,A
USGS,14105700,4/13/23 10:00,PDT,760,A
USGS,14105700,4/13/23 11:00,PDT,760,A
USGS,14105700,4/13/23 12:00,PDT,759,A
USGS,14105700,4/13/23 13:00,PDT,759,A
USGS,14105700,4/13/23 14:00,PDT,758,A
USGS,14105700,4/13/23 15:00,PDT,758,A
USGS,14105700,4/13/23 16:00,PDT,757,A
USGS,14105700,4/13/23 17:00,PDT,757,A
USGS,14105700,4/13/23 18:00,PDT,757,A
USGS,14105700,4/13/23 19:00,PDT,757,A
USGS,14105700,4/13/23 20:00,PDT,757,A
USGS,14105700,4/13/23 21:00,PDT,757,A
USGS,14105700,4/13/23 22:00,PDT,758,A
USGS,14105700,4/13/23 23:00,PDT,758,A
USGS,14105700,4/14/23 0:00,PDT,758,A
USGS,14105700,4/14/23 1:00,PDT,758,A
USGS,14105700,4/14/23 2:00,PDT,758,A
USGS,14105700,4/14/23 3:00,PDT,758,A
USGS,14105700,4/14/23 4:00,PDT,758,A
USGS,14105700,4/14/23 5:00,PDT,758,A
USGS,14105700,4/14/23 6:00,PDT,759,A
USGS,14105700,4/14/23 7:00,PDT,759,A
USGS,14105700,4/14/23 8:00,PDT,759,A
USGS,14105700,4/14/23 9:00,PDT,760,A
USGS,14105700,4/14/23 10:00,PDT,760,A
USGS,14105700,4/14/23 11:00,PDT,760,A
USGS,14105700,4/14/23 12:00,PDT,759,A
USGS,14105700,4/14/23 13:00,PDT,759,A
USGS,14105700,4/14/23 14:00,PDT,759,A
USGS,14105700,4/14/23 15:00,PDT,759,A
USGS,14105700,4/14/23 16:00,PDT,759,A
USGS,14105700,4/14/23 17:00,PDT,759,A
USGS,14105700,4/14/23 18:00,PDT,758,A
USGS,14105700,4/14/23 19:00,PDT,758,A
USGS,14105700,4/14/23 20:00,PDT,759,A
USGS,14105700,4/14/23 21:00,PDT,759,A
USGS,14105700,4/14/23 22:00,PDT,760,A
USGS,14105700,4/14/23 23:00,PDT,761,A
USGS,14105700,4/15/23 0:00,PDT,761,A
USGS,14105700,4/15/23 1:00,PDT,761,A
USGS,14105700,4/15/23 2:00,PDT,761,A
USGS,14105700,4/15/23 3:00,PDT,761,A
USGS,14105700,4/15/23 4:00,PDT,762,A
USGS,14105700,4/15/23 5:00,PDT,762,A
USGS,14105700,4/15/23 6:00,PDT,762,A
USGS,14105700,4/15/23 7:00,PDT,762,A
USGS,14105700,4/15/23 8:00,PDT,762,A
USGS,14105700,4/15/23 9:00,PDT,762,A
USGS,14105700,4/15/23 10:00,PDT,762,A
USGS,14105700,4/15/23 11:00,PDT,762,A
USGS,14105700,4/15/23 12:00,PDT,762,A
USGS,14105700,4/15/23 13:00,PDT,761,A
USGS,14105700,4/15/23 14:00,PDT,761,A
USGS,14105700,4/15/23 15:00,PDT,761,A
USGS,14105700,4/15/23 16:00,PDT,760,A
USGS,14105700,4/15/23 17:00,PDT,760,A
USGS,14105700,4/15/23 18:00,PDT,760,A
USGS,14105700,4/15/23 19:00,PDT,759,A
USGS,14105700,4/15/23 20:00,PDT,759,A
USGS,14105700,4/15/23 21:00,PDT,760,A
USGS,14105700,4/15/23 22:00,PDT,760,A
USGS,14105700,4/15/23 23:00,PDT,760,A
USGS,14105700,4/16/23 0:00,PDT,760,A
USGS,14105700,4/16/23 1:00,PDT,760,A
USGS,14105700,4/16/23 2:00,PDT,759,A
USGS,14105700,4/16/23 3:00,PDT,759,A
USGS,14105700,4/16/23 4:00,PDT,759,A
USGS,14105700,4/16/23 5:00,PDT,758,A
USGS,14105700,4/16/23 6:00,PDT,758,A
USGS,14105700,4/16/23 7:00,PDT,758,A
USGS,14105700,4/16/23 8:00,PDT,758,A
USGS,14105700,4/16/23 9:00,PDT,758,A
USGS,14105700,4/16/23 10:00,PDT,757,A
USGS,14105700,4/16/23 11:00,PDT,758,A
